domain,month,desktop,mobile_web,mobile_app,total
new.wikipedia.org,2021-10,86702,21530,198,108430
new.wikipedia.org,2021-11,91414,21946,147,113507
new.wikipedia.org,2021-12,97157,22739,170,120066
new.wikipedia.org,2022-01,128768,31973,191,160932
new.wikipedia.org,2022-02,128332,30162,145,158639
new.wikipedia.org,2022-03,118670,55028,187,173885
new.wikipedia.org,2022-04,98342,25550,136,124028
new.wikipedia.org,2022-05,103091,33335,163,136589
new.wikipedia.org,2022-06,175095,40579,101,215775
new.wikipedia.org,2022-07,85512,35814,148,121474
new.wikipedia.org,2022-08,111493,55661,218,167372
new.wikipedia.org,2022-09,127779,36882,158,164819
new.wikipedia.org,2022-10,129935,42783,198,172916
new.wikipedia.org,2022-11,106653,45780,234,152667
new.wikipedia.org,2022-12,96789,47923,175,144887
new.wikipedia.org,2023-01,120554,36659,190,157403
new.wikipedia.org,2023-02,108715,49302,177,158194
new.wikipedia.org,2023-03,134423,77610,151,212184
new.wikipedia.org,2023-04,89699,39115,129,128943
new.wikipedia.org,2023-05,104796,69897,97,174790
new.wikipedia.org,2023-06,179740,152004,165,331909
new.wikipedia.org,2023-07,155515,121289,114,276918
new.wikipedia.org,2023-08,132218,138602,154,270974
new.wikipedia.org,2023-09,114704,62680,107,177491
new.wikipedia.org,2023-10,125490,100815,101,226406
new.wikipedia.org,2023-11,134258,66541,135,200934
new.wikipedia.org,2023-12,131092,63570,123,194785
new.wikipedia.org,2024-01,211158,57405,164,268727
new.wikipedia.org,2024-02,85386,49482,215,135083
new.wikipedia.org,2024-03,111368,64455,183,176006
new.wikipedia.org,2024-04,115267,100684,166,216117
new.wikipedia.org,2024-05,119661,81705,160,201526
new.wikipedia.org,2024-06,90536,115465,131,206132
new.wikipedia.org,2024-07,156462,104928,133,261523
new.wikipedia.org,2024-08,213561,216375,170,430106
new.wikipedia.org,2024-09,45004,38316,168,83488
new.wikipedia.org,2024-10,50641,28757,156,79554
new.wikipedia.org,2024-11,142024,65644,128,207796
new.wikipedia.org,2024-12,79971,28901,149,109021
new.wikipedia.org,2025-01,260828,124037,192,385057
new.wikipedia.org,2025-02,179476,130165,109,309750
new.wikipedia.org,2025-03,198903,109052,123,308078
new.wikipedia.org,2025-04,165323,74146,131,239600
new.wikipedia.org,2025-05,164461,93150,113,257724
new.wikipedia.org,2025-06,117390,105898,133,223421
new.wikipedia.org,2025-07,538162,201210,121,739493
new.wikipedia.org,2025-08,252543,92993,98,345634
new.wikipedia.org,2025-09,155113,267207,91,422411
new.wikipedia.org,2025-10,423141,61277,88,484506
new.wikipedia.org,2025-11,333544,60772,73,394389
new.wikipedia.org,2025-12,141705,25202,84,166991
new.wikipedia.org,2026-01,217570,24868,118,242556
new.wikipedia.org,2026-02,155107,44311,87,199505
new.wikipedia.org,2026-03,153340,35624,144,189108
new.wikipedia.org,2026-04,234591,20381,83,255055
new.wikipedia.org,2026-05,683718,35346,133,719197
new.wikipedia.org,2026-06,328447,36788,123,365358
new.wikipedia.org,2026-07,983250,163477,113,1146840
or.wikipedia.org,2015-07,487227,106432,916,594575
or.wikipedia.org,2015-08,204468,34526,1260,240254
or.wikipedia.org,2015-09,254471,33567,888,288926
or.wikipedia.org,2015-10,179830,32242,1557,213629
or.wikipedia.org,2015-11,149882,33011,2063,184956
or.wikipedia.org,2015-12,171080,32211,2012,205303
or.wikipedia.org,2016-01,240231,42345,3058,285634
or.wikipedia.org,2016-02,156781,37003,2060,195844
or.wikipedia.org,2016-03,161834,27743,1407,190984
or.wikipedia.org,2016-04,310760,38493,861,350114
or.wikipedia.org,2016-05,431813,42168,1280,475261
or.wikipedia.org,2016-06,621658,50300,2166,674124
or.wikipedia.org,2016-07,178694,40896,1793,221383
or.wikipedia.org,2016-08,223709,45768,1784,271261
or.wikipedia.org,2016-09,235422,47615,1689,284726
or.wikipedia.org,2016-10,256848,48963,1942,307753
or.wikipedia.org,2016-11,257152,46076,1991,305219
or.wikipedia.org,2016-12,255939,49347,2189,307475
or.wikipedia.org,2017-01,258416,61981,2818,323215
or.wikipedia.org,2017-02,251864,64841,2465,319170
or.wikipedia.org,2017-03,280784,70165,3054,354003
or.wikipedia.org,2017-04,210565,59365,2315,272245
or.wikipedia.org,2017-05,224421,65689,2555,292665
or.wikipedia.org,2017-06,208558,82282,4305,295145
or.wikipedia.org,2017-07,222785,83069,4729,310583
or.wikipedia.org,2017-08,296008,100067,4854,400929
or.wikipedia.org,2017-09,358499,100197,4653,463349
or.wikipedia.org,2017-10,215157,114439,5539,335135
or.wikipedia.org,2017-11,221279,99379,5347,326005
or.wikipedia.org,2017-12,211014,94373,4732,310119
or.wikipedia.org,2018-01,193986,111275,5861,311122
or.wikipedia.org,2018-02,204160,118981,4854,327995
or.wikipedia.org,2018-03,185193,100272,3644,289109
or.wikipedia.org,2018-04,328942,100418,4291,433651
or.wikipedia.org,2018-05,185146,97748,4307,287201
or.wikipedia.org,2018-06,223881,119918,4728,348527
or.wikipedia.org,2018-07,270823,156437,8570,435830
or.wikipedia.org,2018-08,231732,216893,11163,459788
or.wikipedia.org,2018-09,210919,207546,10021,428486
or.wikipedia.org,2018-10,222952,203758,8627,435337
or.wikipedia.org,2018-11,465943,140009,10253,616205
or.wikipedia.org,2018-12,261740,144832,9947,416519
or.wikipedia.org,2019-01,313510,137214,9741,460465
or.wikipedia.org,2019-02,252096,138512,10810,401418
or.wikipedia.org,2019-03,259894,141981,10421,412296
or.wikipedia.org,2019-04,264336,91735,7852,363923
or.wikipedia.org,2019-05,224947,76996,6671,308614
or.wikipedia.org,2019-06,236375,88098,6885,331358
or.wikipedia.org,2019-07,298742,102376,8992,410110
or.wikipedia.org,2019-08,347429,136250,13146,496825
or.wikipedia.org,2019-09,255906,141851,13269,411026
or.wikipedia.org,2019-10,242403,149518,13687,405608
or.wikipedia.org,2019-11,291714,150397,11504,453615
or.wikipedia.org,2019-12,143175,126462,12464,282101
or.wikipedia.org,2020-01,215156,116494,11573,343223
or.wikipedia.org,2020-02,199997,134370,12277,346644
or.wikipedia.org,2020-03,210987,100454,10539,321980
or.wikipedia.org,2020-04,259583,136217,10754,406554
or.wikipedia.org,2020-05,194122,94965,8668,297755
or.wikipedia.org,2020-06,151364,89389,3247,244000
or.wikipedia.org,2020-07,160785,97409,7515,265709
or.wikipedia.org,2020-08,139876,110792,7368,258036
or.wikipedia.org,2020-09,183434,109616,38415,331465
or.wikipedia.org,2020-10,151601,97531,27403,276535
or.wikipedia.org,2020-11,140283,78074,17263,235620
or.wikipedia.org,2020-12,122402,80779,14773,217954
or.wikipedia.org,2021-01,149735,91260,15805,256800
or.wikipedia.org,2021-02,159480,86240,14700,260420
or.wikipedia.org,2021-03,130996,121625,17772,270393
or.wikipedia.org,2021-04,140433,108569,13204,262206
or.wikipedia.org,2021-05,123106,99959,12228,235293
or.wikipedia.org,2021-06,152919,113622,14166,280707
or.wikipedia.org,2021-07,127431,131654,14549,273634
or.wikipedia.org,2021-08,197938,155703,16284,369925
or.wikipedia.org,2021-09,126297,247551,20351,394199
or.wikipedia.org,2021-10,146939,202337,17326,366602
or.wikipedia.org,2021-11,165645,193787,19800,379232
or.wikipedia.org,2021-12,114587,161379,14407,290373
or.wikipedia.org,2022-01,124663,150341,14064,289068
or.wikipedia.org,2022-02,118998,128896,11365,259259
or.wikipedia.org,2022-03,121915,158292,12058,292265
or.wikipedia.org,2022-04,103309,122717,10591,236617
or.wikipedia.org,2022-05,122483,125482,10639,258604
or.wikipedia.org,2022-06,194579,161365,10570,366514
or.wikipedia.org,2022-07,116280,167341,13941,297562
or.wikipedia.org,2022-08,132644,195156,13044,340844
or.wikipedia.org,2022-09,144756,150575,11227,306558
or.wikipedia.org,2022-10,145988,158758,10689,315435
or.wikipedia.org,2022-11,116263,154383,12038,282684
or.wikipedia.org,2022-12,116327,151158,11451,278936
or.wikipedia.org,2023-01,127953,168425,12497,308875
or.wikipedia.org,2023-02,125424,171582,13596,310602
or.wikipedia.org,2023-03,271630,184917,12355,468902
or.wikipedia.org,2023-04,109263,146119,10077,265459
or.wikipedia.org,2023-05,126241,172716,10196,309153
or.wikipedia.org,2023-06,199414,268639,9052,477105
or.wikipedia.org,2023-07,191843,241807,8388,442038
or.wikipedia.org,2023-08,155050,264697,10551,430298
or.wikipedia.org,2023-09,138849,194535,8891,342275
or.wikipedia.org,2023-10,154077,228983,8957,392017
or.wikipedia.org,2023-11,152237,221772,9292,383301
or.wikipedia.org,2023-12,138470,189044,7706,335220
or.wikipedia.org,2024-01,233443,268926,10393,512762
or.wikipedia.org,2024-02,118463,248755,9097,376315
or.wikipedia.org,2024-03,137773,214662,8973,361408
or.wikipedia.org,2024-04,145285,261094,8424,414803
or.wikipedia.org,2024-05,147216,188699,7870,343785
or.wikipedia.org,2024-06,133929,218459,9260,361648
or.wikipedia.org,2024-07,80848,242353,10431,333632
or.wikipedia.org,2024-08,120120,257042,11556,388718
or.wikipedia.org,2024-09,67033,197270,8734,273037
or.wikipedia.org,2024-10,87275,186030,8389,281694
or.wikipedia.org,2024-11,226299,326944,10345,563588
or.wikipedia.org,2024-12,114432,244457,10561,369450
or.wikipedia.org,2025-01,268346,445071,9998,723415
or.wikipedia.org,2025-02,249822,285251,8606,543679
or.wikipedia.org,2025-03,177428,273256,10237,460921
or.wikipedia.org,2025-04,167657,244769,8176,420602
or.wikipedia.org,2025-05,159684,228667,5582,393933
or.wikipedia.org,2025-06,129977,248783,6151,384911
or.wikipedia.org,2025-07,551098,313632,7676,872406
or.wikipedia.org,2025-08,191628,300068,7465,499161
or.wikipedia.org,2025-09,167718,315427,7703,490848
or.wikipedia.org,2025-10,259011,250963,6868,516842
or.wikipedia.org,2025-11,276374,241918,7222,525514
or.wikipedia.org,2025-12,190728,191539,7832,390099
or.wikipedia.org,2026-01,294523,206616,6846,507985
or.wikipedia.org,2026-02,183097,196555,6084,385736
or.wikipedia.org,2026-03,230645,153983,5825,390453
or.wikipedia.org,2026-04,264280,135146,5320,404746
or.wikipedia.org,2026-05,319094,108267,4327,431688
or.wikipedia.org,2026-06,252299,127927,4174,384400
or.wikipedia.org,2026-07,247187,242936,4336,494459
or.wiktionary.org,2015-07,4395,1007,,5402
or.wiktionary.org,2015-08,3067,796,,3863
or.wiktionary.org,2015-09,5134,868,,6002
or.wiktionary.org,2015-10,4382,877,,5259
or.wiktionary.org,2015-11,3204,1027,,4231
or.wiktionary.org,2015-12,5639,1317,,6956
or.wiktionary.org,2016-01,4567,1106,,5673
or.wiktionary.org,2016-02,4383,1050,,5433
or.wiktionary.org,2016-03,3667,953,,4620
or.wiktionary.org,2016-04,19147,4148,,23295
or.wiktionary.org,2016-05,32908,1078,,33986
or.wiktionary.org,2016-06,37725,1231,,38956
or.wiktionary.org,2016-07,6089,1427,,7516
or.wiktionary.org,2016-08,4830,2102,,6932
or.wiktionary.org,2016-09,5518,2070,,7588
or.wiktionary.org,2016-10,18432,1700,,20132
or.wiktionary.org,2016-11,5087,1718,,6805
or.wiktionary.org,2016-12,7408,2156,,9564
or.wiktionary.org,2017-01,7039,2236,,9275
or.wiktionary.org,2017-02,5389,2345,,7734
or.wiktionary.org,2017-03,18511,3291,,21802
or.wiktionary.org,2017-04,6325,3211,,9536
or.wiktionary.org,2017-05,5390,2959,,8349
or.wiktionary.org,2017-06,4988,4058,,9046
or.wiktionary.org,2017-07,5829,4046,,9875
or.wiktionary.org,2017-08,8047,5336,,13383
or.wiktionary.org,2017-09,9738,5613,,15351
or.wiktionary.org,2017-10,5505,5834,,11339
or.wiktionary.org,2017-11,7196,5315,,12511
or.wiktionary.org,2017-12,4857,7371,,12228
or.wiktionary.org,2018-01,11565,6418,,17983
or.wiktionary.org,2018-02,7141,5450,,12591
or.wiktionary.org,2018-03,5892,6930,,12822
or.wiktionary.org,2018-04,6344,6586,,12930
or.wiktionary.org,2018-05,8750,6947,,15697
or.wiktionary.org,2018-06,9333,6887,,16220
or.wiktionary.org,2018-07,7359,7695,,15054
or.wiktionary.org,2018-08,8349,9583,,17932
or.wiktionary.org,2018-09,8391,9508,,17899
or.wiktionary.org,2018-10,6211,8208,,14419
or.wiktionary.org,2018-11,9573,13684,,23257
or.wiktionary.org,2018-12,6239,9619,,15858
or.wiktionary.org,2019-01,10502,13977,,24479
or.wiktionary.org,2019-02,8338,14129,,22467
or.wiktionary.org,2019-03,12831,18711,,31542
or.wiktionary.org,2019-04,14492,13254,,27746
or.wiktionary.org,2019-05,8721,5104,,13825
or.wiktionary.org,2019-06,6951,5574,,12525
or.wiktionary.org,2019-07,22887,7844,2,30733
or.wiktionary.org,2019-08,64186,14367,,78553
or.wiktionary.org,2019-09,27971,9713,,37684
or.wiktionary.org,2019-10,9014,12121,,21135
or.wiktionary.org,2019-11,5852,11048,,16900
or.wiktionary.org,2019-12,4488,8750,,13238
or.wiktionary.org,2020-01,4411,7359,,11770
or.wiktionary.org,2020-02,10126,8815,,18941
or.wiktionary.org,2020-03,8231,7775,,16006
or.wiktionary.org,2020-04,8397,12975,,21372
or.wiktionary.org,2020-05,19436,10785,,30221
or.wiktionary.org,2020-06,5018,8479,,13497
or.wiktionary.org,2020-07,15476,9276,3,24755
or.wiktionary.org,2020-08,10960,10167,,21127
or.wiktionary.org,2020-09,19287,12002,,31289
or.wiktionary.org,2020-10,23569,11636,,35205
or.wiktionary.org,2020-11,5309,7737,,13046
or.wiktionary.org,2020-12,6517,8590,,15107
or.wiktionary.org,2021-01,8676,9248,,17924
or.wiktionary.org,2021-02,10717,8008,,18725
or.wiktionary.org,2021-03,8297,7560,,15857
or.wiktionary.org,2021-04,8126,7496,,15622
or.wiktionary.org,2021-05,6438,7961,,14399
or.wiktionary.org,2021-06,9041,9224,,18265
or.wiktionary.org,2021-07,11117,9344,,20461
or.wiktionary.org,2021-08,19375,9939,,29314
or.wiktionary.org,2021-09,8055,11608,,19663
or.wiktionary.org,2021-10,8265,12240,,20505
or.wiktionary.org,2021-11,9514,18562,,28076
or.wiktionary.org,2021-12,4706,8652,,13358
or.wiktionary.org,2022-01,6689,10029,,16718
or.wiktionary.org,2022-02,7799,8708,,16507
or.wiktionary.org,2022-03,7781,8216,,15997
or.wiktionary.org,2022-04,7798,6600,,14398
or.wiktionary.org,2022-05,10736,8516,,19252
or.wiktionary.org,2022-06,8663,8185,,16848
or.wiktionary.org,2022-07,8970,9141,,18111
or.wiktionary.org,2022-08,13353,11953,,25306
or.wiktionary.org,2022-09,6789,7623,,14412
or.wiktionary.org,2022-10,16489,10602,,27091
or.wiktionary.org,2022-11,12449,10373,,22822
or.wiktionary.org,2022-12,21446,16125,,37571
or.wiktionary.org,2023-01,5814,8779,,14593
or.wiktionary.org,2023-02,20004,12584,,32588
or.wiktionary.org,2023-03,26111,19179,,45290
or.wiktionary.org,2023-04,6409,9604,,16013
or.wiktionary.org,2023-05,6715,11119,,17834
or.wiktionary.org,2023-06,15159,18616,,33775
or.wiktionary.org,2023-07,12285,20532,,32817
or.wiktionary.org,2023-08,11247,32116,,43363
or.wiktionary.org,2023-09,7329,11816,,19145
or.wiktionary.org,2023-10,9381,14330,,23711
or.wiktionary.org,2023-11,8418,12257,,20675
or.wiktionary.org,2023-12,17418,14831,,32249
or.wiktionary.org,2024-01,7482,14203,,21685
or.wiktionary.org,2024-02,3757,15951,,19708
or.wiktionary.org,2024-03,24612,27702,,52314
or.wiktionary.org,2024-04,47146,21183,,68329
or.wiktionary.org,2024-05,18501,17078,,35579
or.wiktionary.org,2024-06,35523,41415,,76938
or.wiktionary.org,2024-07,7950,19251,,27201
or.wiktionary.org,2024-08,7491,13675,,21166
or.wiktionary.org,2024-09,13624,52741,,66365
or.wiktionary.org,2024-10,41528,77109,,118637
or.wiktionary.org,2024-11,38294,36349,,74643
or.wiktionary.org,2024-12,102746,89248,,191994
or.wiktionary.org,2025-01,49690,47291,,96981
or.wiktionary.org,2025-02,41804,26790,,68594
or.wiktionary.org,2025-03,51750,20169,,71919
or.wiktionary.org,2025-04,25631,13249,,38880
or.wiktionary.org,2025-05,41822,23265,,65087
or.wiktionary.org,2025-06,53703,24777,,78480
or.wiktionary.org,2025-07,246368,70565,,316933
or.wiktionary.org,2025-08,233047,26721,,259768
or.wiktionary.org,2025-09,185523,181685,,367208
or.wiktionary.org,2025-10,230494,99264,,329758
or.wiktionary.org,2025-11,61001,20549,,81550
or.wiktionary.org,2025-12,72687,9415,,82102
or.wiktionary.org,2026-01,57503,10542,,68045
or.wiktionary.org,2026-02,12389,11007,,23396
or.wiktionary.org,2026-03,25634,11926,,37560
or.wiktionary.org,2026-04,54787,7476,,62263
or.wiktionary.org,2026-05,143793,5643,,149436
or.wiktionary.org,2026-06,140049,48723,,188772
or.wiktionary.org,2026-07,57666,6298,,63964
or.wikisource.org,2015-07,5210,1102,,6312
or.wikisource.org,2015-08,9118,1098,,10216
or.wikisource.org,2015-09,11611,1285,,12896
or.wikisource.org,2015-10,15736,2662,,18398
or.wikisource.org,2015-11,12702,1788,,14490
or.wikisource.org,2015-12,22441,4360,,26801
or.wikisource.org,2016-01,18098,2551,,20649
or.wikisource.org,2016-02,14991,2786,,17777
or.wikisource.org,2016-03,8631,1659,,10290
or.wikisource.org,2016-04,27720,5583,,33303
or.wikisource.org,2016-05,44619,2036,1,46656
or.wikisource.org,2016-06,71123,2173,,73296
or.wikisource.org,2016-07,6846,2181,,9027
or.wikisource.org,2016-08,7326,2466,,9792
or.wikisource.org,2016-09,7234,3298,,10532
or.wikisource.org,2016-10,7459,3278,,10737
or.wikisource.org,2016-11,5176,2980,,8156
or.wikisource.org,2016-12,19475,3762,,23237
or.wikisource.org,2017-01,493703,4214,3,497920
or.wikisource.org,2017-02,10300,8653,,18953
or.wikisource.org,2017-03,9600,6395,,15995
or.wikisource.org,2017-04,8893,8618,,17511
or.wikisource.org,2017-05,5365,7034,1,12400
or.wikisource.org,2017-06,55868,7042,,62910
or.wikisource.org,2017-07,6763,8896,,15659
or.wikisource.org,2017-08,26328,24490,,50818
or.wikisource.org,2017-09,10089,15552,,25641
or.wikisource.org,2017-10,5303,13089,,18392
or.wikisource.org,2017-11,8437,13166,,21603
or.wikisource.org,2017-12,129888,28004,,157892
or.wikisource.org,2018-01,6537,13574,,20111
or.wikisource.org,2018-02,8029,12883,,20912
or.wikisource.org,2018-03,10093,14676,,24769
or.wikisource.org,2018-04,9135,13507,,22642
or.wikisource.org,2018-05,11693,14292,,25985
or.wikisource.org,2018-06,11333,16123,,27456
or.wikisource.org,2018-07,10263,17169,,27432
or.wikisource.org,2018-08,13610,22734,,36344
or.wikisource.org,2018-09,12588,20594,,33182
or.wikisource.org,2018-10,12043,20264,,32307
or.wikisource.org,2018-11,17895,18544,,36439
or.wikisource.org,2018-12,14889,17287,,32176
or.wikisource.org,2019-01,16117,15913,,32030
or.wikisource.org,2019-02,14735,15976,4,30715
or.wikisource.org,2019-03,15813,13652,,29465
or.wikisource.org,2019-04,18938,11683,,30621
or.wikisource.org,2019-05,13752,9583,,23335
or.wikisource.org,2019-06,11452,12154,,23606
or.wikisource.org,2019-07,22522,15166,,37688
or.wikisource.org,2019-08,57144,26330,,83474
or.wikisource.org,2019-09,25536,23707,,49243
or.wikisource.org,2019-10,18729,21853,6,40588
or.wikisource.org,2019-11,8901,24792,,33693
or.wikisource.org,2019-12,7564,19686,,27250
or.wikisource.org,2020-01,6964,17249,,24213
or.wikisource.org,2020-02,8802,20066,,28868
or.wikisource.org,2020-03,6787,17783,,24570
or.wikisource.org,2020-04,12637,28607,,41244
or.wikisource.org,2020-05,16876,22380,,39256
or.wikisource.org,2020-06,9621,18862,5,28488
or.wikisource.org,2020-07,11091,24093,21,35205
or.wikisource.org,2020-08,16904,27914,,44818
or.wikisource.org,2020-09,15791,25226,,41017
or.wikisource.org,2020-10,11393,25327,,36720
or.wikisource.org,2020-11,10631,15429,,26060
or.wikisource.org,2020-12,9311,17888,,27199
or.wikisource.org,2021-01,13780,21953,,35733
or.wikisource.org,2021-02,15457,16635,,32092
or.wikisource.org,2021-03,16040,21414,,37454
or.wikisource.org,2021-04,13821,22007,,35828
or.wikisource.org,2021-05,11582,23497,,35079
or.wikisource.org,2021-06,14612,23820,,38432
or.wikisource.org,2021-07,16198,25037,,41235
or.wikisource.org,2021-08,24816,28415,,53231
or.wikisource.org,2021-09,18867,35663,,54530
or.wikisource.org,2021-10,13510,33971,,47481
or.wikisource.org,2021-11,18081,28398,,46479
or.wikisource.org,2021-12,13379,25850,,39229
or.wikisource.org,2022-01,11804,23170,,34974
or.wikisource.org,2022-02,8481,17715,,26196
or.wikisource.org,2022-03,15253,22208,,37461
or.wikisource.org,2022-04,9222,21026,,30248
or.wikisource.org,2022-05,11725,23635,,35360
or.wikisource.org,2022-06,10807,23922,,34729
or.wikisource.org,2022-07,11653,23475,,35128
or.wikisource.org,2022-08,15520,27143,,42663
or.wikisource.org,2022-09,12379,25314,,37693
or.wikisource.org,2022-10,21460,24802,,46262
or.wikisource.org,2022-11,11199,19264,,30463
or.wikisource.org,2022-12,23618,21032,,44650
or.wikisource.org,2023-01,6409,17113,,23522
or.wikisource.org,2023-02,16846,20004,,36850
or.wikisource.org,2023-03,25259,26711,,51970
or.wikisource.org,2023-04,8368,21652,,30020
or.wikisource.org,2023-05,8697,25776,,34473
or.wikisource.org,2023-06,10926,27253,,38179
or.wikisource.org,2023-07,18670,24474,,43144
or.wikisource.org,2023-08,9826,20883,,30709
or.wikisource.org,2023-09,8835,21650,,30485
or.wikisource.org,2023-10,8967,21794,,30761
or.wikisource.org,2023-11,7982,21835,,29817
or.wikisource.org,2023-12,22118,24539,,46657
or.wikisource.org,2024-01,32836,31664,,64500
or.wikisource.org,2024-02,8363,28250,,36613
or.wikisource.org,2024-03,11461,29666,,41127
or.wikisource.org,2024-04,17519,40136,,57655
or.wikisource.org,2024-05,12627,41707,,54334
or.wikisource.org,2024-06,43106,58563,,101669
or.wikisource.org,2024-07,18200,54340,,72540
or.wikisource.org,2024-08,32338,66380,,98718
or.wikisource.org,2024-09,57199,142448,,199647
or.wikisource.org,2024-10,33731,88756,,122487
or.wikisource.org,2024-11,16165,46293,,62458
or.wikisource.org,2024-12,30213,38274,,68487
or.wikisource.org,2025-01,23249,31850,,55099
